"","Site","Date","Why","Sex","Age","Education","Relationship","Think_about","Trying","Tried_before","Time_since_tried","How_long","GMS_now1","GMS_now2","GMS_now3","GMS_now4","GMS_now5","GMS_now6","GMS_now7","GMS_now8","GMS_now9","GMS_now10","GMS_now11","GMS_now12","GMS_now13","GMS_week1","GMS_week2","GMS_week3","GMS_week4","GMS_week5","GMS_week6","GMS_week7","GMS_week8","GMS_week9","GMS_week10","GMS_week11","GMS_week12","GMS_week13","SIMS1","SIMS2","SIMS3","SIMS4","SIMS5","SIMS6","SIMS7","SIMS8","SIMS9","SIMS10","SIMS11","SIMS12","SIMS13","SIMS14","SIMS15","SIMS16","SIMS_Intrinsic","SIMS_IdenReg","SIMS_ExtReg","SIMS_Amotivation","Times_walk","Mins_walk","Times_vigorous","Mins_vigorous","Times_moderate","Mins_moderate","GMSnStr","GMSfStr","GMSnIM","GMSfIM","GMSnAV","GMSfAV"
"433",1,2013-08-22,"To maintain a healthy weight",2,23,4,3,52,5,1,6,2,7,8,7,6,7,8,8,8,7,7,7,7,7,8,7,6,7,7,7,7,7,7,7,7,7,7,5,6,5,2,4,6,5,4,4,5,2,2,3,5,5,3,16,22,17,11,2,80,0,0,2,60,7.33333333333333,7,7,7,7,7
"434",1,2013-08-23,"To regain fitness after an injury.",2,20,3,1,12,6,1,8,3,8,9,5,4,8,6,8,10,6,6,7,6,6,6,9,3,3,4,1,1,6,1,1,5,5,5,5,5,1,1,3,5,1,1,3,6,1,1,3,6,1,1,14,22,4,4,3,45,2,120,0,0,7.33333333333333,6,6,2.25,6.5,5
"435",1,2013-08-23,"Training for an ironman",2,31,4,1,5,5,2,NA,NA,10,7,10,10,10,10,10,7,10,10,10,10,10,7,8,7,9,10,10,10,7,10,10,10,9,9,6,4,1,1,5,4,2,1,6,7,1,1,7,7,1,2,24,22,5,5,10,300,NA,NA,NA,NA,9,7.33333333333333,10,9.75,10,9.33333333333333
"436",1,2013-08-24,"Got very lazy after trekking in Nepal last year. Body getting older & needs to keep active. Also i'm gaining weight which i don't like.",2,30,4,2,52,4,1,100,20,5,5,5,7,7,7,7,7,7,7,3,3,2,6,6,4,4,4,4,4,4,5,2,6,3,5,4,6,2,1,6,6,2,1,7,5,1,1,7,6,2,1,24,23,7,4,4,60,0,0,0,0,5,5.33333333333333,7,3.5,3,4.66666666666667
"437",1,2013-08-25,"Because I'm getting a little flabby! I already go to the gym, but want to increase it so I can tone up before summer",2,22,4,2,4,0,1,18,6,6,10,7,7,4,1,3,9,4,7,8,8,8,7,10,6,3,3,3,5,9,2,2,10,10,10,1,6,6,1,1,6,6,1,1,1,1,1,1,6,6,1,4,19,19,4,12,120,3,150,1,30,7.66666666666667,7.66666666666667,4.6,2.75,8,10
"438",1,2013-08-25,"I noticed changes in my body that I wasn't happy with and i realized i'm getting older and it is going to get harder as i get older.",2,26,4,2,260,10,1,104,4,10,10,10,6,5,10,10,0,5,7,8,8,2,3,10,3,10,9,9,9,1,7,7,10,10,10,5,7,3,1,4,7,7,1,2,7,1,1,6,7,7,1,17,28,18,4,100,1000,6,240,3,180,10,5.33333333333333,6.6,8.75,8,10
"439",1,2013-08-25,"Unhealthy lifestyle on weekends",1,24,3,1,4,2,1,20,14,7,8,5,6,8,8,8,7,8,10,3,3,5,6,8,6,8,8,8,8,7,7,8,10,8,8,5,6,4,1,5,6,5,2,5,7,2,1,6,5,5,2,21,24,16,6,4,120,6,400,2,60,6.66666666666667,6.66666666666667,8,8,3,8.66666666666667
"440",1,2013-08-25,"So I could see and feel the change of m body. Whether it was muscle definition, or being able to run for 15 minutes straight or a flatter stomach.",2,23,1,2,32,24,1,104,52,9,8,7,8,9,8,10,5,10,9,6,8,9,5,9,5,5,8,8,10,8,10,8,8,7,7,6,6,4,1,4,5,6,1,2,7,1,1,5,5,4,5,17,23,15,8,7,2000,3,180,0,0,8,6.33333333333333,8.8,7.25,7,7.33333333333333
"441",1,2013-08-25,"Fitness for sport, and putting on weight after overseas trip.",1,25,2,2,4,1,1,40,20,7,5,6,8,7,9,10,4,9,8,8,8,6,7,8,7,6,6,6,6,4,6,2,5,7,6,5,2,5,1,2,4,1,1,1,7,1,1,4,2,2,1,12,15,9,4,3,40,3,5,3,4,6,7.33333333333333,8.2,5,8,6
"442",1,2013-08-25,"To be healthier after an overseas trip",2,25,3,2,2,1,1,5,30,7,5,7,7,8,8,8,2,8,2,6,3,5,6,6,6,5,4,3,3,1,5,2,4,3,4,5,6,3,1,4,6,3,1,5,6,1,1,6,6,2,1,20,24,9,4,6,3,3,60,2,30,6.33333333333333,6,6.6,3.5,4.5,3.66666666666667
"443",1,2013-08-25,"To become fitter, healthier and lose weight",2,25,2,2,10,6,1,60,12,9,10,9,7,7,10,10,0,10,10,9,9,8,7,10,6,9,8,10,10,10,9,8,8,9,9,3,6,6,3,3,7,7,2,3,5,3,2,5,6,6,2,14,24,22,9,3,50,5,300,0,0,9.33333333333333,7.66666666666667,8.8,8.75,9,8.66666666666667
"444",1,2013-08-25,"General fitness and body image",2,23,3,2,30,4,1,30,50,7,8,7,9,8,9,9,9,8,9,7,7,8,9,10,7,7,6,8,8,9,6,5,8,6,7,5,6,2,1,6,7,4,2,5,7,1,1,6,5,2,2,22,25,9,6,6,120,4,240,2,200,7.33333333333333,8.66666666666667,8.6,6.5,7,7
"445",1,2013-08-25,"More energy  Feel better about looks",2,33,4,3,52,30,1,52,3,7,7,5,8,8,8,8,5,5,8,5,5,8,7,8,9,8,8,7,8,4,5,8,7,4,5,6,6,5,2,5,7,6,2,6,7,2,1,7,6,5,1,24,26,18,6,4,60,2,60,0,0,6.33333333333333,8,7.4,7.75,5,5.33333333333333
"446",1,2013-08-25,"To get fit/feeling unhealthy",2,21,4,2,3,1,1,4,1,9,9,9,9,9,10,10,9,9,7,7,8,6,8,10,10,6,9,7,5,7,6,7,9,6,8,5,7,4,1,5,7,3,2,4,5,1,1,7,6,1,1,21,25,9,5,4,40,1,60,2,60,9,9.33333333333333,8.8,7.25,7.5,7.66666666666667
"447",1,2013-08-25,"Returned from holiday",2,22,1,1,8,2,1,12,6,8,9,8,8,8,9,9,9,9,7,9,8,8,8,8,8,8,8,9,9,9,9,7,8,9,8,4,6,5,2,4,6,2,3,5,5,1,1,6,5,2,1,19,22,10,7,3,150,3,135,1,30,8.33333333333333,8,8.2,8,8.5,8.33333333333333
"448",1,2013-08-25,"To improve my life. I now have a baby and want to be able to keep up with her.",2,25,1,3,4,1,1,52,40,8,10,7,7,8,7,10,3,10,10,7,7,7,7,6,8,8,8,8,9,10,9,9,9,8,8,5,6,5,3,5,6,5,2,5,6,2,2,5,6,3,2,20,24,15,9,4,120,1,30,0,0,8.33333333333333,7,8.4,8.25,7,8.33333333333333
"449",1,2013-08-25,"to have more energy",2,24,2,1,8,8,1,52,24,6,3,8,10,10,10,10,10,10,10,10,5,10,10,7,8,9,9,10,10,10,10,10,8,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.66666666666667,8.33333333333333,10,9.5,7.5,8
"450",1,2013-08-25,"Gaining weight and reduced confidence",2,24,3,1,30,4,1,80,16,7,7,5,6,5,7,7,9,7,8,6,7,3,7,9,7,8,7,9,7,9,5,5,9,9,9,2,5,4,1,2,6,5,1,2,7,3,1,7,5,2,1,13,23,14,4,3,60,2,120,0,0,6.33333333333333,7.66666666666667,6.6,7.25,6.5,9
"451",1,2013-08-25,"Applying for the police force and to feel more confident.",2,23,4,2,25,22,1,35,6,10,10,10,7,8,10,10,10,10,5,10,10,6,8,10,7,9,9,9,10,10,10,6,9,7,7,6,7,5,1,5,7,7,1,5,7,4,1,7,7,7,1,23,28,23,4,12,200,NA,NA,NA,NA,10,8.33333333333333,8,8.25,10,7.66666666666667
"452",1,2013-08-25,"I have always been active - but have had time off and am looking at changing my level and type of activity,",2,26,2,1,3,6,1,8,4,10,10,10,10,10,10,10,10,10,10,8,10,9,10,10,10,10,10,10,10,10,10,10,10,10,8,7,5,1,1,5,6,1,1,5,7,1,1,5,5,1,1,22,23,4,4,10,600,0,0,0,0,10,10,10,10,9,9.33333333333333
"453",1,2013-08-25,"To feel better about myself and to apply for the police academy.",2,23,4,2,25,22,1,40,6,10,10,10,10,8,10,10,10,10,7,8,9,9,9,9,7,9,9,10,10,10,10,7,8,8,8,6,7,5,1,4,7,5,1,6,7,4,1,7,7,5,1,23,28,19,4,15,250,11,250,3,180,10,8.33333333333333,9,8.75,8.5,8
"454",1,2013-08-25,"To reap the health benefits - to look fit and be strong and healthy",2,23,3,2,3,2,1,52,16,9,5,7,9,9,9,10,7,9,9,7,7,8,8,6,9,8,9,9,9,8,9,8,7,8,8,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7.66666666666667,9,8.5,7,7.66666666666667
"455",1,2013-08-25,"Age and accompanying increased health risks, weight loss, enjoyment of exercise",2,41,5,3,40,40,1,30,4,10,10,10,4,10,10,10,10,10,10,7,10,10,10,10,10,7,7,10,10,10,7,7,9,9,10,7,7,1,1,7,NaN,1,1,7,7,1,1,7,7,1,1,28,NA,4,4,5,60,0,0,5,60,10,10,8.8,7.75,8.5,9.33333333333333
"456",1,2013-08-25,"loose weight",2,24,3,2,8,8,1,20,4,6,8,7,7,6,4,7,10,4,10,7,7,7,1,9,1,7,6,2,7,7,2,7,7,7,7,2,5,7,2,2,7,6,2,4,6,NaN,2,5,6,6,2,13,24,NA,8,4,40,0,0,1,60,7,3.66666666666667,6.2,5.5,7,7
"457",1,2013-08-26,"Improve health and appearance and an emergence of more free time which I could dedicate towards these pursuits",1,26,5,1,8,4,2,NA,NA,5,6,5,6,6,6,6,4,7,5,7,8,6,7,7,7,6,7,7,7,4,6,5,6,7,7,4,6,4,2,4,6,4,2,4,5,3,2,5,5,4,2,17,22,15,8,6,140,1,32,3,100,5.33333333333333,7,6,6.25,7.5,6.66666666666667
"458",1,2013-08-26,"I understand the benefits of being fit.",1,58,5,3,12,12,1,160,120,7,9,7,9,9,9,10,0,5,7,6,6,5,5,6,4,6,6,5,5,0,4,4,4,2,2,3,5,2,1,5,6,4,2,4,5,2,1,4,6,1,1,16,22,9,5,2,40,10,120,0,0,7.66666666666667,5,7.8,5.25,6,2.66666666666667
"459",1,2013-08-26,"Birth of second child",2,33,5,3,120,120,1,8,6,7,7,7,6,8,7,8,4,8,8,7,7,7,3,8,6,6,6,6,8,6,5,7,6,5,6,4,7,4,1,5,7,1,1,4,7,1,1,6,7,2,1,19,28,8,4,20,350,2,90,1,30,7,5.66666666666667,7.4,6.25,7,5.66666666666667
"460",1,2013-08-26,"Increase fitness, tone up and lose a bit of weight",2,29,5,3,5,2,1,52,40,9,7,8,9,10,9,9,8,8,10,8,8,9,8,7,8,8,8,8,8,7,8,8,8,8,8,6,6,1,1,5,7,1,1,6,7,1,1,6,5,1,1,23,25,4,4,0,60,3,150,1,30,8,7.66666666666667,9.2,8,8,8
"461",1,2013-08-26,"General well-being (psychological)  More confidence in body   Physical health   Longevity",2,23,5,1,52,52,1,52,52,9,9,9,10,10,10,10,10,10,10,5,6,6,8,8,7,6,6,9,9,5,7,6,8,7,7,3,7,5,1,6,7,5,1,5,7,1,1,7,7,4,1,21,28,15,4,7,420,2,120,7,210,9,7.66666666666667,10,6.75,5.5,7.33333333333333
"462",1,2013-08-26,"weight loss",1,34,5,3,4,4,1,20,10,10,10,8,10,10,10,10,10,10,10,9,9,9,8,8,8,8,9,9,9,9,8,9,8,8,8,5,5,6,1,6,7,6,1,6,6,1,1,6,7,2,1,23,25,15,4,6,360,3,180,1,90,9.33333333333333,8,10,8.75,9,8
"463",1,2013-08-26,"To build muscle tone  To increase fitness levels",2,26,5,2,12,8,1,32,16,5,7,5,6,8,9,10,5,7,8,8,6,7,6,8,6,6,8,9,10,6,7,7,7,8,8,5,7,4,3,5,6,6,2,5,6,2,1,5,6,4,2,20,25,16,8,20,480,2,120,4,240,5.66666666666667,6.66666666666667,7.6,7.5,7,7.66666666666667
"464",1,2013-08-26,"I've lost some weight (and I have more to lose), without increasing my physical activity, but now I feel better about myself, I'm ready to work on this goal, so that I can do more in life.",2,36,5,3,4,0,1,30,16,6,9,6,8,10,10,10,4,9,10,8,7,8,6,7,5,7,8,8,8,5,8,8,7,8,7,3,2,1,1,5,4,1,1,7,6,1,1,7,5,NaN,1,22,17,NA,4,4,40,0,0,0,0,7,6,9.4,7.75,7.5,7.33333333333333
"465",1,2013-08-26,"I've just started to play netball and realise after the first game how unfit I've become.",2,31,4,1,3,3,1,156,52,7,8,7,8,8,8,9,2,8,6,3,4,4,7,8,7,9,9,9,9,1,8,6,7,8,7,5,5,6,3,6,7,3,2,7,7,1,1,6,4,3,1,24,23,13,7,5,120,1,30,0,0,7.33333333333333,7.33333333333333,7.6,8.25,3.5,7.33333333333333
"466",1,2013-08-26,"I do cancer research, specifically looking at the role of obesity in promoting cancer. Due to my own research, I can understand how important it is to keep your body at a balance - drink plenty of water, eat lots of vegetables - and do lots of physical activity. These factors together reduce inflammation and otherwise stress in the body - an increase of which leads to many diseases, one of which is cancer. So I want to take care of my body and live disease free as long as possible, so that's why I am trying to increase my physical activity, along with the other actions I mentioned.",2,24,5,2,56,32,2,NA,NA,10,10,8,6,7,9,9,9,9,7,5,5,4,7,7,6,5,5,5,8,5,4,5,8,7,6,4,7,3,1,1,7,6,1,3,7,1,1,5,7,7,1,13,28,17,4,7,100,1,30,0,0,9.33333333333333,6.66666666666667,7.6,5,5,7
"467",1,2013-08-26,"Get back to the good old days of feeling fit and energetic.    Participate in running events with friends.",1,26,4,3,12,4,1,52,3,4,7,4,0,2,7,7,6,2,7,4,7,1,4,4,1,1,1,1,1,1,1,1,2,3,2,3,5,1,1,4,7,1,1,4,5,1,1,7,6,1,5,18,23,4,8,3,30,0,0,0,0,5,3,3.6,1,5.5,2.33333333333333
"468",1,2013-08-26,"Increasing fitness",1,41,4,3,4,1,1,100,40,6,8,6,5,6,5,7,6,5,7,6,6,6,5,7,6,3,5,3,5,4,4,5,5,6,5,3,6,5,2,3,6,6,4,4,5,2,2,4,5,6,2,14,22,19,10,10,150,0,0,2,180,6.66666666666667,6,5.6,4,6,5.33333333333333
"469",1,2013-08-26,"be healthy, goog looking",1,24,5,1,6,3,1,43,4,9,8,7,8,7,6,10,NA,7,5,4,5,6,8,8,8,4,5,2,4,2,5,1,7,6,7,7,7,NaN,3,7,7,5,2,7,7,2,2,7,7,6,2,28,28,NA,9,4,30,3,5,0,300,8,8,6.6,3,4.5,6.66666666666667
"470",1,2013-08-26,"Better half marathron time - under 2 hours.  Flatter stomach",2,37,5,3,4,2,2,NA,NA,7,7,7,8,5,9,0,0,7,0,0,2,2,3,3,3,5,5,4,6,0,7,6,3,3,3,4,4,1,4,5,NaN,3,2,6,6,NaN,2,6,6,6,2,21,NA,NA,10,10,120,3,145,8,120,7,3,5.8,5,1,3
"471",1,2013-08-26,"I realised i am doing no strenuous activity other than walking.  slightly overweight and feeling flabby, want to get more muscle tone",2,41,5,3,8,0,1,104,26,7,8,6,6,7,4,5,5,3,7,7,7,5,6,7,5,7,8,4,4,4,3,3,6,7,6,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5.4,5.5,7,6.33333333333333
"472",1,2013-08-26,"Increase cardiovascular fitness, lose weight",1,29,4,3,4,0,1,52,12,8,8,8,9,9,8,7,5,8,6,5,6,7,7,8,8,8,8,7,7,5,8,6,7,6,7,2,6,3,1,3,6,5,2,3,7,1,1,4,6,6,2,12,25,15,6,2,20,2,180,0,0,8,7.66666666666667,8,7.25,5.5,6.66666666666667
"473",1,2013-08-26,"I want to be healthier, I need to lose some weight, I want to be less sedentary, be a more active person,",2,28,5,1,52,14,1,8,8,7,10,6,7,8,7,8,6,4,8,8,8,6,5,5,4,6,6,5,6,5,3,5,7,6,6,3,6,5,1,3,6,6,1,3,6,3,1,5,6,6,1,14,24,20,4,5,90,0,0,0,0,7.66666666666667,4.66666666666667,6.8,5.5,8,6.33333333333333
"474",1,2013-08-26,"Increase fitness level",2,23,4,1,52,52,1,104,2,6,5,6,7,7,7,9,5,9,9,7,6,9,9,9,7,7,7,8,8,5,8,7,8,7,7,5,6,1,1,5,6,1,1,5,7,1,1,7,5,6,1,22,24,9,4,20,14,6,180,6,120,5.66666666666667,8.33333333333333,7.8,7.25,6.5,7.33333333333333
"475",1,2013-08-26,"To improve fitness and health and manage weight",2,26,5,3,28,2,1,600,100,8,9,7,0,0,3,5,0,0,4,0,0,2,6,8,4,0,0,4,4,1,2,0,2,0,1,4,6,2,1,6,6,2,1,6,6,1,1,6,5,1,1,22,23,6,4,18,900,0,0,2,60,8,6,1.4,1,0,1
"476",1,2013-08-26,"Lose weight, gain muscle",2,25,5,1,8,8,1,96,3,4,6,5,5,7,7,9,2,10,10,8,8,8,7,8,7,7,3,3,3,7,3,1,7,8,8,3,7,3,1,2,7,7,2,2,4,1,1,4,4,7,1,11,22,18,5,4,250,3,40,1,20,5,7.33333333333333,7.8,3.5,8,7.66666666666667
"477",1,2013-08-26,"Recovering from a broken foot and need to get my fitness level back to normal",2,53,2,2,14,14,2,NA,NA,8,8,5,8,8,8,8,8,8,8,6,6,8,7,8,6,6,8,8,8,8,8,7,8,8,8,4,5,5,5,4,5,5,5,4,4,5,5,6,6,5,5,18,20,20,20,15,8,1,10,0,10,7,7,8,7.25,6,8
"478",1,2013-08-26,"I already do quite a bit of resistance training, but want to increase my aeroboc physical activity",1,34,5,3,4,4,1,52,6,5,5,5,8,8,8,8,7,7,9,7,6,6,6,5,5,5,7,7,7,7,7,9,6,6,5,2,6,5,1,3,7,6,2,2,6,NaN,2,4,6,6,3,11,25,NA,8,7,270,3,135,0,0,5,5.33333333333333,8,7,6.5,5.66666666666667
"479",1,2013-08-26,"to become fitter",2,53,5,3,52,52,1,104,2,6,6,6,7,7,5,4,5,5,7,4,4,4,5,6,6,7,7,7,4,5,5,7,5,5,5,3,5,3,3,3,5,4,4,3,5,2,2,2,5,3,2,11,20,12,11,4,240,4,240,6,300,6,5.66666666666667,6.2,7,4,5
"480",1,2013-08-26,"Health and body image",1,23,4,2,3,2,1,26,6,7,6,6,6,8,4,6,5,6,8,2,2,4,7,9,4,7,8,4,5,6,5,6,6,4,4,3,6,4,2,4,7,4,3,4,6,2,3,5,5,2,3,16,24,12,11,5,50,10,200,2,45,6.33333333333333,6.66666666666667,6.4,6.25,2,4.66666666666667
"481",1,2013-08-26,"stress relief and increase well-being",2,50,5,5,4,2,1,12,2,8,10,3,6,9,9,10,8,7,8,8,3,3,6,6,6,6,5,3,7,3,8,8,4,4,4,5,7,6,1,6,7,5,2,5,3,2,1,7,7,3,1,23,24,16,5,7,360,7,360,0,0,7,6,7.8,5.5,5.5,4
"482",1,2013-08-26,"Goal of upcoming competitive event + increasing overall fitness level",2,40,5,1,10,2,1,104,16,8,9,9,9,10,10,10,9,9,2,7,5,9,9,9,9,9,9,9,7,6,9,2,9,8,7,6,6,1,1,6,6,1,1,6,6,1,1,6,6,1,1,24,24,4,4,7,330,6,210,0,0,8.66666666666667,9,8,7.25,6,8
"483",1,2013-08-26,"increase fitness",2,51,5,3,4,4,1,12,4,7,7,6,7,8,7,8,6,8,8,7,6,6,7,7,4,6,6,6,6,6,6,6,6,6,6,2,6,6,2,5,6,5,2,4,6,5,2,5,6,6,2,16,24,22,8,6,15,8,450,2,150,6.66666666666667,6,7.6,6,6.5,6
"484",1,2013-08-26,"For health benefits.",2,25,4,1,104,104,2,NA,NA,6,9,5,6,7,7,7,8,6,6,7,7,7,6,7,6,8,8,7,7,7,7,8,8,8,8,3,5,5,3,3,5,4,3,4,5,4,3,5,5,5,3,15,20,18,12,1,15,0,0,0,0,6.66666666666667,6.33333333333333,6.4,7.75,7,8
"485",1,2013-08-26,"feel better",1,36,5,3,26,4,1,104,6,6,8,3,4,8,6,5,7,5,8,7,5,6,2,5,3,0,3,0,0,2,0,0,5,1,2,2,7,1,1,5,3,2,1,3,6,1,1,5,6,1,1,15,22,5,4,3,120,0,0,1,180,5.66666666666667,3.33333333333333,6.2,0.75,6,2.66666666666667
"486",1,2013-08-26,"To try and slim down my body shape. Family members have also commented that I don't exercise enough.",2,22,4,1,2,1,1,45,45,7,8,5,5,3,6,6,5,6,5,3,3,3,5,5,5,7,5,6,6,6,6,6,6,6,6,7,7,6,1,6,7,5,1,7,7,2,1,7,6,5,2,27,27,18,5,5,50,1,90,0,0,6.66666666666667,5,5,6,3,6
"487",1,2013-08-26,"To maintain health.",1,29,5,3,2,1,1,104,10,4,3,3,3,4,3,3,3,3,4,3,3,3,6,2,3,1,1,1,1,1,1,1,1,3,1,5,5,3,1,6,5,2,1,5,5,1,1,5,5,1,1,21,20,7,4,14,420,0,0,0,0,3.33333333333333,3.66666666666667,3.4,1,3,1.66666666666667
"488",1,2013-08-26,"excess weight following period of extended inactivity following car accident",2,33,5,3,10,10,1,10,10,10,10,5,10,10,10,10,10,5,5,7,7,7,10,10,10,10,10,10,10,5,8,5,8,6,4,5,6,3,2,7,NaN,4,1,7,7,1,1,7,7,3,1,26,NA,11,5,5,60,3,180,0,0,8.33333333333333,10,8,8.75,7,6
"489",1,2013-08-26,"Lose weight for Summer and get fit for a half marathon",2,27,5,2,8,8,1,24,4,10,9,10,10,10,10,10,9,7,10,8,6,8,10,10,7,7,NA,5,9,5,5,6,8,7,7,5,2,1,3,2,2,1,4,2,7,1,5,2,1,1,2,11,12,4,14,4,300,4,300,2,120,9.66666666666667,9,9.4,6,7,7.33333333333333
"490",1,2013-08-26,"Weight loss, health and comfort benefits long term",1,24,4,3,100,0,1,35,2,5,7,2,6,9,5,4,6,3,8,2,4,2,0,2,1,1,3,1,1,5,0,0,1,6,1,1,6,5,2,2,5,5,3,2,3,2,2,3,5,5,2,8,19,17,9,10,100,0,0,0,0,4.66666666666667,1,6.2,1.25,3,2.66666666666667
"491",1,2013-08-26,"Muscle developement and cardiovascular health",2,29,4,3,1,1,1,200,8,5,6,8,5,6,6,5,3,4,5,3,3,3,6,6,5,5,4,3,3,3,3,3,3,2,5,2,6,3,1,4,7,6,1,4,6,1,1,5,7,6,1,15,26,16,4,8,120,6,150,1,20,6.33333333333333,5.66666666666667,5.2,3.75,3,3.33333333333333
"492",1,2013-08-26,"Tone up",2,24,4,3,4,4,1,52,12,7,6,7,7,8,8,8,8,8,6,5,5,5,3,6,3,8,8,8,8,8,8,5,6,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.66666666666667,4,7.4,7.25,5,5.33333333333333
"493",1,2013-08-26,"Because I am going to go in a physically very demanding trip to Nepal (hiking)",2,28,5,3,12,0,2,NA,NA,6,8,7,8,9,10,10,8,8,6,5,5,9,7,5,4,7,8,9,9,6,9,10,9,5,5,6,6,4,1,3,7,1,1,6,7,1,1,7,7,1,1,22,27,7,4,3,60,2,180,5,180,7,5.33333333333333,8.2,8.5,5,6.33333333333333
"494",1,2013-08-26,"Both my parents have type II diabetes and heart disease so I want to avoid that future for myself. Additionally, I would like to look fit and healthy",2,30,5,3,4,1,1,52,76,10,8,9,10,10,8,8,7,8,10,10,10,10,10,10,10,8,9,9,8,7,8,6,9,10,10,3,6,6,1,3,7,3,1,3,7,3,1,3,7,4,1,12,27,16,4,4,240,0,0,0,0,9,10,9.2,8,10,9.66666666666667
"495",1,2013-08-26,"afraid of illness",2,31,5,3,4,1,1,52,12,7,5,0,8,8,8,8,8,8,8,7,7,7,7,5,0,1,1,1,1,1,1,1,1,1,1,5,5,1,1,5,5,1,1,5,5,1,1,5,2,1,1,20,17,4,4,14,180,0,0,0,0,4,4,8,1,7,1
"496",1,2013-08-26,"General health and fitness, stress reduction, cheaper and more efficient transport",1,39,5,2,5,3,1,11,5,9,9,5,9,10,8,7,2,10,10,6,6,6,6,4,2,2,2,2,0,0,0,3,3,6,5,3,5,1,1,6,6,2,1,3,7,4,1,3,6,1,1,15,24,8,4,3,120,2,90,0,0,7.66666666666667,4,9.4,2.25,6,4.66666666666667
"497",1,2013-08-26,"Because I felt unhealthy and was really unfit",2,23,5,1,52,10,1,20,3,7,8,4,9,9,9,9,9,9,9,3,4,7,8,8,6,8,8,4,6,4,4,4,4,4,4,6,6,1,1,6,6,1,1,6,6,1,1,6,6,1,1,24,24,4,4,5,30,0,0,1,60,6.33333333333333,7.33333333333333,9,6,3.5,4
"498",1,2013-08-26,"strength, muscle tone",2,39,5,3,104,40,1,40,5,9,10,9,6,5,7,8,8,3,8,8,8,8,4,9,7,6,8,8,8,8,5,5,9,9,9,5,7,5,1,4,7,4,1,3,5,1,1,6,6,6,1,18,25,16,4,5,80,3,75,0,75,9.33333333333333,6.66666666666667,5.8,6.75,8,9
"499",1,2013-08-26,"In training to achieve a better time in the upcoming bridge to brisbane, and for general fitness and weightloss.",2,22,3,2,8,6,1,20,7,8,8,9,10,10,8,9,8,9,10,8,6,7,7,9,8,5,7,7,6,NA,8,8,8,6,6,5,6,3,2,3,6,3,2,4,7,1,1,5,6,3,1,17,25,10,6,2,120,4,240,1,35,8.33333333333333,8,9.4,6.75,7,6.66666666666667
"500",1,2013-08-26,"weight loss, general fitness, improved asthma, preparation for competitive/racing",2,33,5,2,32,24,1,260,104,7,9,7,5,5,5,9,9,7,7,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.66666666666667,NA,5.8,NA,0,NA
"501",1,2013-08-26,"Overweight",1,43,4,3,12,12,1,12,12,6,6,3,7,7,7,7,5,7,10,5,3,4,5,4,3,2,4,5,5,2,4,4,5,5,3,2,6,3,1,4,5,3,2,5,5,2,1,5,4,2,1,16,20,10,5,10,300,1,20,0,0,5,4,7.6,3.75,4,4.33333333333333
"502",1,2013-08-26,"To improve overall well-being and reduce levels of fatigue.",2,31,5,3,3,1,1,24,20,7,7,7,7,7,7,9,5,9,9,5,7,7,7,7,7,8,8,8,9,7,9,9,8,8,8,5,5,3,2,1,2,1,1,2,5,1,1,2,2,1,1,10,14,6,5,4,180,3,100,1,40,7,7,7.8,8.25,6,8
"503",1,2013-08-26,"To feel healthier and happier and generally more fitness",2,28,4,2,10,10,1,18,18,9,6,10,9,9,8,9,9,9,9,9,9,9,9,5,9,7,9,8,9,3,9,3,8,6,7,6,7,1,1,7,6,2,1,7,7,1,1,7,7,2,1,27,27,6,4,8,204,4,200,1,60,8.33333333333333,7.66666666666667,8.8,6.75,9,7
"504",1,2013-08-26,"Increase motivation/activity levels, decrease stress.",2,22,4,2,5,3,1,10,2,8,9,7,7,8,8,10,8,8,7,4,5,6,8,7,6,8,6,9,10,9,8,8,8,7,7,3,6,5,2,4,6,6,3,5,6,1,2,6,6,5,2,18,24,17,9,45,450,3,180,2,45,8,7,7.6,7.75,4.5,7.33333333333333
"505",1,2013-08-26,"fitness",1,33,5,3,25,23,2,NA,NA,6,5,5,5,6,6,6,6,6,6,5,4,5,5,5,6,6,6,6,6,5,5,6,6,6,5,4,4,4,5,5,4,4,4,4,4,5,5,4,4,4,5,17,16,17,19,4,170,2,32,1,20,5.33333333333333,5.33333333333333,5.8,6,4.5,5.66666666666667
